FMA24461	distal phalanx of right middle finger	FJ3196
FMA24453	proximal phalanx of right ring finger	FJ3326
FMA71916	proximal phalanx of left ring finger	FJ3317
FMA23942	middle phalanx of left ring finger	FJ3291
FMA24457	middle phalanx of right ring finger	FJ3292
FMA23957	distal phalanx of left ring finger	FJ3187
FMA24462	distal phalanx of right ring finger	FJ3197
FMA24454	proximal phalanx of right little finger	FJ3323
FMA66791	proximal phalanx of left little finger	FJ3314
FMA23944	middle phalanx of left little finger	FJ3297
FMA24458	middle phalanx of right little finger	FJ3304
FMA23959	distal phalanx of left little finger	FJ3184
FMA24463	distal phalanx of right little finger	FJ3194
FMA24477	right tibia	FJ3387
FMA24478	left tibia	FJ3282
FMA24480	right fibula	FJ3366
FMA24481	left fibula	FJ3260
FMA24507	right first metatarsal bone	FJ3351
FMA24508	left first metatarsal bone	FJ3241
FMA24509	right second metatarsal bone	FJ3353
FMA24510	left second metatarsal bone	FJ3244
FMA24511	right third metatarsal bone	FJ3355
FMA24512	left third metatarsal bone	FJ3247
FMA24513	right fourth metatarsal bone	FJ3357
FMA24514	left fourth metatarsal bone	FJ3250
FMA24515	right fifth metatarsal bone	FJ3359
FMA24516	left fifth metatarsal bone	FJ3253
FMA32650	distal phalanx of right big toe	FJ3192
FMA32651	distal phalanx of left big toe	FJ3182
FMA43253	proximal phalanx of right big toe	FJ3310
FMA43254	proximal phalanx of left big toe	FJ3329
FMA32634	proximal phalanx of right second toe	FJ3319
FMA32635	proximal phalanx of left second toe	FJ3328
FMA32642	middle phalanx of right second toe	FJ3300
FMA32643	middle phalanx of left second toe	FJ3293
FMA32652	distal phalanx of right second toe	FJ3189
FMA32653	distal phalanx of left second toe	FJ3179
FMA32636	proximal phalanx of right third toe	FJ3320
FMA32637	proximal phalanx of left third toe	FJ3311
FMA32644	middle phalanx of right third toe	FJ3301
FMA32645	middle phalanx of left third toe	FJ3294
FMA32654	distal phalanx of right third toe	FJ3190
FMA32655	distal phalanx of left third toe	FJ3180
FMA32638	proximal phalanx of right fourth toe	FJ3321
FMA32639	proximal phalanx of left fourth toe	FJ3312
FMA32646	middle phalanx of right fourth toe	FJ3302
FMA32647	middle phalanx of left fourth toe	FJ3295
FMA32656	distal phalanx of right fourth toe	FJ3191
FMA32657	distal phalanx of left fourth toe	FJ3181
FMA32640	proximal phalanx of right little toe	FJ3324
FMA32641	proximal phalanx of left little toe	FJ3315
FMA32658	distal phalanx of right little toe	FJ3195
FMA32659	distal phalanx of left little toe	FJ3185
FMA230986	middle phalanx of right little toe	FJ3305
FMA230988	middle phalanx of left little toe	FJ3298
FMA24435	right scaphoid	FJ3383
FMA24436	left scaphoid	FJ3278
FMA24437	right lunate	FJ3374
FMA24438	left lunate	FJ3268
FMA24439	right triquetral	FJ3390
FMA24440	left triquetral	FJ3285
FMA24441	right pisiform	FJ3382
FMA24442	left pisiform	FJ3276
FMA24443	right trapezium	FJ3388
FMA24444	left trapezium	FJ3283
FMA23725	right trapezoid	FJ3389
FMA24445	left trapezoid	FJ3284
FMA24446	right capitate	FJ3361
FMA24447	left capitate	FJ3257
FMA24448	right hamate	FJ3367
FMA24449	left hamate	FJ3261
FMA24482	right talus	FJ3385
FMA24483	left talus	FJ3280
FMA24497	right calcaneus	FJ3360
FMA24498	left calcaneus	FJ3256
FMA24500	navicular bone of right foot	FJ3308
FMA24501	navicular bone of left foot	FJ3307
FMA24521	right medial cuneiform bone	FJ3377
FMA24522	left medial cuneiform bone	FJ3271
FMA24523	right intermediate cuneiform bone	FJ3370
FMA24524	left intermediate cuneiform bone	FJ3264
FMA24525	right lateral cuneiform bone	FJ3373
FMA24526	left lateral cuneiform bone	FJ3267
FMA24528	right cuboid bone	FJ3364
FMA24529	left cuboid bone	FJ3258
FMA24486	right patella	FJ3381
FMA24487	left patella	FJ3275
FMA45097	sesamoid bone of right foot	FJ3372
FMA45097	sesamoid bone of right foot	FJ3376
FMA45098	sesamoid bone of left foot	FJ3266
FMA45098	sesamoid bone of left foot	FJ3270
FMA52788	right parietal bone	FJ3380
FMA52789	left parietal bone	FJ3274
FMA13395	right scapula	FJ3384
FMA13396	left scapula	FJ3279
FMA16586	right hip bone	FJ3152
FMA16587	left hip bone	FJ3288
FMA52734	frontal bone	FJ3200
FMA52735	occipital bone	FJ3309
FMA53647	right nasal bone	FJ3378
FMA53648	left nasal bone	FJ3272
FMA53649	right maxilla	FJ3375
FMA53650	left maxilla	FJ3269
FMA52736	sphenoid bone	FJ3394
FMA52738	right temporal bone	FJ3386
FMA52739	left temporal bone	FJ3281
FMA52740	ethmoid	FJ3199
FMA9710	vomer	FJ3395
FMA9165	first thoracic vertebra	FJ3158
FMA9187	second thoracic vertebra	FJ3160
FMA9209	third thoracic vertebra	FJ3163
FMA9248	fourth thoracic vertebra	FJ3166
FMA9922	fifth thoracic vertebra	FJ3169
FMA9945	sixth thoracic vertebra	FJ3171
FMA9968	seventh thoracic vertebra	FJ3173
FMA9991	eighth thoracic vertebra	FJ3174
FMA10014	ninth thoracic vertebra	FJ3175
FMA10037	tenth thoracic vertebra	FJ3154
FMA10059	eleventh thoracic vertebra	FJ3155
FMA10081	twelfth thoracic vertebra	FJ3156
FMA12519	atlas	FJ3176
FMA12520	axis	FJ3177
FMA12521	third cervical vertebra	FJ3161
FMA12522	fourth cervical vertebra	FJ3164
FMA12523	fifth cervical vertebra	FJ3167
FMA12524	sixth cervical vertebra	FJ3170
FMA12525	seventh cervical vertebra	FJ3172
FMA13072	first lumbar vertebra	FJ3157
FMA13073	second lumbar vertebra	FJ3159
FMA13074	third lumbar vertebra	FJ3162
FMA13075	fourth lumbar vertebra	FJ3165
FMA13076	fifth lumbar vertebra	FJ3168
FMA16202	sacrum	FJ3393
FMA53645	right lacrimal bone	FJ3371
FMA53646	left lacrimal bone	FJ3265
FMA53655	right palatine bone	FJ3379
FMA53656	left palatine bone	FJ3273
FMA52892	right zygomatic bone	FJ3392
FMA52893	left zygomatic bone	FJ3287
FMA52748	mandible	FJ3289
FMA52749	hyoid bone	FJ2772
FMA52749	hyoid bone	FJ3201
FMA54737	right inferior nasal concha	FJ3369
FMA54738	left inferior nasal concha	FJ3263
FMA19617	corpus spongiosum of penis	FJ3133
FMA59816	lip	FJ2814
FMA52781	external ear	FJ2811
FMA54241	hair of head	FJ2813
FMA54319	pubic hair	FJ2815
FMA19387	right seminal vesicle	FJ3143
FMA19388	left seminal vesicle	FJ3137
FMA7247	left anterior cusp of pulmonary valve	FJ2417
FMA7249	right anterior cusp of pulmonary valve	FJ2434
FMA7250	posterior cusp of pulmonary valve	FJ2427
FMA7252	right posterior cusp of aortic valve	FJ2431
FMA7253	anterior cusp of aortic valve	FJ2435
FMA7254	left posterior cusp of aortic valve	FJ2426
FMA7875	right first costal cartilage	FJ3333
FMA8005	left first costal cartilage	FJ3239
FMA7886	right second costal cartilage	FJ3335
FMA8031	left second costal cartilage	FJ3242
FMA7913	right third costal cartilage	FJ3337
FMA8058	left third costal cartilage	FJ3245
FMA7976	right fourth costal cartilage	FJ3339
FMA8167	left fourth costal cartilage	FJ3248
FMA8070	right fifth costal cartilage	FJ3341
FMA8112	left fifth costal cartilage	FJ3251
FMA8194	right sixth costal cartilage	FJ3343
FMA8221	left sixth costal cartilage	FJ3254
FMA8248	right seventh costal cartilage	FJ3345
FMA8275	left seventh costal cartilage	FJ3255
FMA46442	tendinous arch of levator ani	FJ1465
FMA46442	tendinous arch of levator ani	FJ1465M
FMA46442	tendinous arch of levator ani	FJ2552
FMA46442	tendinous arch of levator ani	FJ2553
FMA54159	tendon of right levator palpebrae superioris	FJ1343
FMA258850	right intermediate tendon	FJ1581
FMA63120	parenchyma of pancreas	FJ2629
FMA58242	right lens	FJ1356
FMA58243	left lens	FJ1305
FMA58839	suspensory ligament of right lens	FJ1371
FMA58840	suspensory ligament of left lens	FJ1320
FMA63103	pancreatic duct tree	FJ2630
FMA7238	anterior leaflet of tricuspid valve	FJ2421
FMA7239	posterior leaflet of tricuspid valve	FJ2433
FMA7240	septal leaflet of tricuspid valve	FJ2436
FMA7242	anterior leaflet of mitral valve	FJ2420
FMA7243	posterior leaflet of mitral valve	FJ2432
FMA55251	right conus elasticus	FJ2794
FMA55252	left conus elasticus	FJ2777
FMA71194	right lobe of thymus	FJ3151
FMA71195	left lobe of thymus	FJ3150
FMA13365	caudate lobe of liver	FJ2816
FMA58081	anterior chamber of right eyeball	FJ1332
FMA58082	anterior chamber of left eyeball	FJ1282
FMA58239	right cornea	FJ1340
FMA58240	left cornea	FJ1289
FMA58271	right sclera	FJ1368
FMA58272	left sclera	FJ1317
FMA40120	flexor retinaculum of right wrist	FJ1471
FMA40121	flexor retinaculum of left wrist	FJ1471M
FMA15042	taenia mesocolica	FJ2569
FMA15043	taenia omentalis	FJ2570
FMA15044	taenia libera	FJ2568
FMA258714	right thalamus	FJ1827
FMA258716	left thalamus	FJ1782
FMA62008	hypothalamus	FJ1760
FMA62008	hypothalamus	FJ1808
FMA49144	check ligament of right lateral rectus	FJ1334
FMA49145	check ligament of left lateral rectus	FJ1284
FMA49147	check ligament of right medial rectus	FJ1335
FMA49148	check ligament of left medial rectus	FJ1292
FMA55237	median cricothyroid ligament	FJ2789
FMA55245	right vocal ligament	FJ2805
FMA55246	left vocal ligament	FJ2787
FMA45854	right pubococcygeus	FJ2550
FMA45855	left pubococcygeus	FJ1457M
FMA45855	left pubococcygeus	FJ2545
FMA45856	right puborectalis	FJ2551
FMA45857	left puborectalis	FJ1458M
FMA45857	left puborectalis	FJ2546
FMA45858	right iliococcygeus	FJ2549
FMA45859	left iliococcygeus	FJ1453M
FMA45859	left iliococcygeus	FJ2544
FMA38928	right rectus femoris	FJ1433
FMA38929	left rectus femoris	FJ1433M
FMA38930	right vastus lateralis	FJ1442
FMA38931	left vastus lateralis	FJ1442M
FMA38932	right vastus medialis	FJ1443
FMA38933	left vastus medialis	FJ1443M
FMA38934	right vastus intermedius	FJ1441
FMA38935	left vastus intermedius	FJ1441M
FMA33584	transverse part of right trapezius	FJ1554
FMA33585	transverse part of left trapezius	FJ1554M
FMA34680	clavicular part of right deltoid	FJ1468
FMA34681	clavicular part of left deltoid	FJ1468M
FMA34682	acromial part of right deltoid	FJ1467
FMA34683	acromial part of left deltoid	FJ1467M
FMA34684	spinal part of right deltoid	FJ1513
FMA34685	spinal part of left deltoid	FJ1513M
FMA79979	sternocostal part of right pectoralis major	FJ1464
FMA79980	sternocostal part of left pectoralis major	FJ1464M
FMA45874	abdominal part of right pectoralis major	FJ1446
FMA45875	abdominal part of left pectoralis major	FJ1446M
FMA46284	superior oblique part of left longus colli	FJ1600
FMA46288	inferior oblique part of left longus colli	FJ1557
FMA46286	vertical intermediate part of left longus colli	FJ1601
FMA46604	right aryepiglotticus	FJ2791
FMA46605	left aryepiglotticus	FJ2774
FMA46611	straight part of right cricothyroid	FJ2801
FMA46612	straight part of left cricothyroid	FJ2783
FMA46613	oblique part of right cricothyroid	FJ2799
FMA46614	oblique part of left cricothyroid	FJ2781
FMA7486	manubrium	FJ3290
FMA14964	proximal part of ileum	FJ2574
FMA14964	proximal part of ileum	FJ2575
FMA14964	proximal part of ileum	FJ2585
FMA14964	proximal part of ileum	FJ2596
FMA14964	proximal part of ileum	FJ2600
FMA14964	proximal part of ileum	FJ2601
FMA14964	proximal part of ileum	FJ2602
FMA14964	proximal part of ileum	FJ2603
FMA14964	proximal part of ileum	FJ2604
FMA14964	proximal part of ileum	FJ2605
FMA14965	middle part of ileum	FJ2576
FMA14965	middle part of ileum	FJ2577
FMA14965	middle part of ileum	FJ2578
FMA14965	middle part of ileum	FJ2579
FMA14965	middle part of ileum	FJ2580
FMA14965	middle part of ileum	FJ2581
FMA14965	middle part of ileum	FJ2582
FMA14965	middle part of ileum	FJ2583
FMA14965	middle part of ileum	FJ2584
FMA14965	middle part of ileum	FJ2586
FMA14966	distal part of ileum	FJ2587
FMA14966	distal part of ileum	FJ2588
FMA14966	distal part of ileum	FJ2589
FMA14966	distal part of ileum	FJ2590
FMA14966	distal part of ileum	FJ2591
FMA14966	distal part of ileum	FJ2592
FMA14966	distal part of ileum	FJ2593
FMA14966	distal part of ileum	FJ2594
FMA14966	distal part of ileum	FJ2595
FMA14966	distal part of ileum	FJ2597
FMA14966	distal part of ileum	FJ2598
FMA16981	proximal part of jejunum	FJ2606
FMA16981	proximal part of jejunum	FJ2617
FMA16981	proximal part of jejunum	FJ2622
FMA16981	proximal part of jejunum	FJ2623
FMA16981	proximal part of jejunum	FJ2624
FMA16981	proximal part of jejunum	FJ2625
FMA16981	proximal part of jejunum	FJ2626
FMA16981	proximal part of jejunum	FJ2627
FMA16982	middle part of jejunum	FJ2607
FMA16982	middle part of jejunum	FJ2608
FMA16982	middle part of jejunum	FJ2609
FMA16982	middle part of jejunum	FJ2610
FMA16982	middle part of jejunum	FJ2628
FMA16983	distal part of jejunum	FJ2611
FMA16983	distal part of jejunum	FJ2612
FMA16983	distal part of jejunum	FJ2613
FMA16983	distal part of jejunum	FJ2614
FMA16983	distal part of jejunum	FJ2615
FMA16983	distal part of jejunum	FJ2616
FMA16983	distal part of jejunum	FJ2618
FMA16983	distal part of jejunum	FJ2619
FMA16983	distal part of jejunum	FJ2620
FMA16983	distal part of jejunum	FJ2621
FMA19618	corpus cavernosum of penis	FJ3132
FMA18247	glans penis	FJ3134
FMA33581	ascending part of right trapezius	FJ1520
FMA33583	ascending part of left trapezius	FJ1520M
FMA33586	descending part of right trapezius	FJ1521
FMA33587	descending part of left trapezius	FJ1521M
FMA34690	clavicular part of right pectoralis major	FJ1447
FMA34691	clavicular part of left pectoralis major	FJ1447M
FMA37684	short head of right biceps brachii	FJ1512
FMA37685	short head of left biceps brachii	FJ1512M
FMA37686	long head of right biceps brachii	FJ1478
FMA37687	long head of left biceps brachii	FJ1478M
FMA37699	long head of right triceps brachii	FJ1479
FMA37700	long head of left triceps brachii	FJ1479M
FMA37695	medial head of right triceps brachii	FJ1480
FMA37696	medial head of left triceps brachii	FJ1480M
FMA37697	lateral head of right triceps brachii	FJ1477
FMA37698	lateral head of left triceps brachii	FJ1477M
FMA38560	humeral head of right pronator teres	FJ1474
FMA38561	humeral head of left pronator teres	FJ1474M
FMA38562	ulnar head of right pronator teres	FJ1516
FMA38563	ulnar head of left pronator teres	FJ1516M
FMA38617	humeral head of right flexor carpi ulnaris	FJ1473
FMA38618	humeral head of left flexor carpi ulnaris	FJ1473M
FMA38619	ulnar head of right flexor carpi ulnaris	FJ1518
FMA38620	ulnar head of left flexor carpi ulnaris	FJ1518M
FMA45888	long head of right biceps femoris	FJ1395
FMA45889	long head of left biceps femoris	FJ1395M
FMA45891	short head of right biceps femoris	FJ1444
FMA45892	short head of left biceps femoris	FJ1444M
FMA45957	medial head of right gastrocnemius	FJ1397
FMA45958	medial head of left gastrocnemius	FJ1397M
FMA45960	lateral head of right gastrocnemius	FJ1394
FMA45961	lateral head of left gastrocnemius	FJ1394M
FMA45971	medial head of right flexor hallucis brevis	FJ1396
FMA45972	medial head of left flexor hallucis brevis	FJ1396M
FMA45973	lateral head of right flexor hallucis brevis	FJ1393
FMA45974	lateral head of left flexor hallucis brevis	FJ1393M
FMA46018	oblique head of right adductor hallucis	FJ1398
FMA46019	oblique head of left adductor hallucis	FJ1398M
FMA46020	transverse head of right adductor hallucis	FJ1445
FMA46021	transverse head of left adductor hallucis	FJ1445M
FMA65198	superficial head of right flexor pollicis brevis	FJ1514
FMA65199	superficial head of left flexor pollicis brevis	FJ1514M
FMA46121	oblique head of right adductor pollicis	FJ1481
FMA46122	oblique head of left adductor pollicis	FJ1481M
FMA46123	transverse head of right adductor pollicis	FJ1515
FMA46124	transverse head of left adductor pollicis	FJ1515M
FMA7487	body of sternum	FJ3178
FMA58776	right iliotibial tract	FJ1423
FMA58777	left iliotibial tract	FJ1423M
FMA59763	gingiva of upper jaw	FJ1252
FMA59764	gingiva of lower jaw	FJ1253
FMA50366	sphenoid part of right middle cerebral artery	FJ1692
FMA50367	sphenoid part of left middle cerebral artery	FJ1692M
FMA50369	insular part of right middle cerebral artery	FJ1660
FMA50369	insular part of right middle cerebral artery	FJ1694
FMA50370	insular part of left middle cerebral artery	FJ1660M
FMA50370	insular part of left middle cerebral artery	FJ1694M
FMA50639	precommunicating part of right posterior cerebral artery	FJ1723
FMA50640	precommunicating part of left posterior cerebral artery	FJ1723M
FMA50641	postcommunicating part of right posterior cerebral artery	FJ1714
FMA50642	postcommunicating part of left posterior cerebral artery	FJ1714M
FMA7206	duodenum	FJ2573
FMA53549	right ciliary ganglion	FJ1339
FMA53550	left ciliary ganglion	FJ1288
FMA50875	right optic nerve	FJ1364
FMA50875	right optic nerve	FJ1819
FMA50878	left optic nerve	FJ1313
FMA50878	left optic nerve	FJ1772
FMA62045	optic chiasm	FJ1771
FMA62045	optic chiasm	FJ1818
FMA62382	right optic tract	FJ1820
FMA67936	left optic tract	FJ1773
FMA52574	superior branch of right oculomotor nerve	FJ1372
FMA52575	superior branch of left oculomotor nerve	FJ1321
FMA52576	inferior branch of right oculomotor nerve	FJ1344
FMA52577	inferior branch of left oculomotor nerve	FJ1293
FMA52622	right ophthalmic nerve	FJ1363
FMA52623	left ophthalmic nerve	FJ1312
FMA52629	right lacrimal nerve	FJ1351
FMA52630	left lacrimal nerve	FJ1300
FMA52639	right frontal nerve	FJ1341
FMA52640	left frontal nerve	FJ1290
FMA52643	right supratrochlear nerve	FJ1377
FMA52644	left supratrochlear nerve	FJ1326
FMA52656	right supra-orbital nerve	FJ1376
FMA52657	left supra-orbital nerve	FJ1325
FMA52669	right nasociliary nerve	FJ1361
FMA52670	left nasociliary nerve	FJ1310
FMA52673	communicating branch of right nasociliary nerve with right ciliary ganglion	FJ1362
FMA52674	communicating branch of left nasociliary nerve with left ciliary ganglion	FJ1311
FMA52676	right anterior ethmoidal nerve	FJ1333
FMA52677	left anterior ethmoidal nerve	FJ1283
FMA82734	right long ciliary nerve	FJ1369
FMA82735	left long ciliary nerve	FJ1318
FMA52698	right infratrochlear nerve	FJ1347
FMA52699	left infratrochlear nerve	FJ1296
FMA52715	right posterior ethmoidal nerve	FJ1366
FMA52716	left posterior ethmoidal nerve	FJ1315
FMA7394	trachea	FJ2541
FMA7396	left main bronchus	FJ2450
FMA68418	right main bronchus proper	FJ2539
FMA68214	medial segmental bronchial tree	FJ2451
FMA68214	medial segmental bronchial tree	FJ2506
FMA68214	medial segmental bronchial tree	FJ2507
FMA68214	medial segmental bronchial tree	FJ2508
FMA68215	lateral segmental bronchial tree	FJ2449
FMA68215	lateral segmental bronchial tree	FJ2503
FMA68215	lateral segmental bronchial tree	FJ2504
FMA68215	lateral segmental bronchial tree	FJ2505
FMA68226	superior lingular bronchial tree	FJ2476
FMA68226	superior lingular bronchial tree	FJ2477
FMA68226	superior lingular bronchial tree	FJ2478
FMA68226	superior lingular bronchial tree	FJ2540
FMA68227	inferior lingular bronchial tree	FJ2441
FMA68227	inferior lingular bronchial tree	FJ2475
FMA68211	right apical segmental bronchial tree	FJ2454
FMA68211	right apical segmental bronchial tree	FJ2520
FMA68211	right apical segmental bronchial tree	FJ2521
FMA68211	right apical segmental bronchial tree	FJ2522
FMA68211	right apical segmental bronchial tree	FJ2523
FMA68211	right apical segmental bronchial tree	FJ2524
FMA68211	right apical segmental bronchial tree	FJ2525
FMA68211	right apical segmental bronchial tree	FJ2526
FMA68223	left apical segmental bronchial tree	FJ2444
FMA68223	left apical segmental bronchial tree	FJ2460
FMA68223	left apical segmental bronchial tree	FJ2461
FMA68223	left apical segmental bronchial tree	FJ2462
FMA68223	left apical segmental bronchial tree	FJ2463
FMA68223	left apical segmental bronchial tree	FJ2464
FMA68212	right anterior segmental bronchial tree	FJ2453
FMA68212	right anterior segmental bronchial tree	FJ2509
FMA68212	right anterior segmental bronchial tree	FJ2510
FMA68212	right anterior segmental bronchial tree	FJ2511
FMA68212	right anterior segmental bronchial tree	FJ2512
FMA68212	right anterior segmental bronchial tree	FJ2513
FMA68212	right anterior segmental bronchial tree	FJ2514
FMA68222	left anterior segmental bronchial tree	FJ2443
FMA68222	left anterior segmental bronchial tree	FJ2467
FMA68222	left anterior segmental bronchial tree	FJ2468
FMA68222	left anterior segmental bronchial tree	FJ2469
FMA68222	left anterior segmental bronchial tree	FJ2471
FMA68222	left anterior segmental bronchial tree	FJ2472
FMA68222	left anterior segmental bronchial tree	FJ2473
FMA68222	left anterior segmental bronchial tree	FJ2474
FMA68213	right posterior segmental bronchial tree	FJ2458
FMA68213	right posterior segmental bronchial tree	FJ2515
FMA68213	right posterior segmental bronchial tree	FJ2516
FMA68213	right posterior segmental bronchial tree	FJ2517
FMA68213	right posterior segmental bronchial tree	FJ2518
FMA68213	right posterior segmental bronchial tree	FJ2519
FMA68225	left posterior segmental bronchial tree	FJ2447
FMA68225	left posterior segmental bronchial tree	FJ2465
FMA68225	left posterior segmental bronchial tree	FJ2466
FMA68216	right superior segmental bronchial tree	FJ2459
FMA68216	right superior segmental bronchial tree	FJ2495
FMA68216	right superior segmental bronchial tree	FJ2496
FMA68216	right superior segmental bronchial tree	FJ2497
FMA68216	right superior segmental bronchial tree	FJ2498
FMA68216	right superior segmental bronchial tree	FJ2499
FMA68216	right superior segmental bronchial tree	FJ2500
FMA68216	right superior segmental bronchial tree	FJ2501
FMA68216	right superior segmental bronchial tree	FJ2502
FMA68228	left superior segmental bronchial tree	FJ2448
FMA68228	left superior segmental bronchial tree	FJ2479
FMA68228	left superior segmental bronchial tree	FJ2480
FMA68228	left superior segmental bronchial tree	FJ2482
FMA68228	left superior segmental bronchial tree	FJ2483
FMA68228	left superior segmental bronchial tree	FJ2484
FMA68228	left superior segmental bronchial tree	FJ2485
FMA68231	left anterior basal segmental bronchial tree	FJ2535
FMA68231	left anterior basal segmental bronchial tree	FJ2536
FMA68231	left anterior basal segmental bronchial tree	FJ2538
FMA68321	right anterior basal segmental bronchial tree	FJ2452
FMA68321	right anterior basal segmental bronchial tree	FJ2493
FMA68321	right anterior basal segmental bronchial tree	FJ2494
FMA68221	right posterior basal segmental bronchial tree	FJ2457
FMA68221	right posterior basal segmental bronchial tree	FJ2470
FMA68221	right posterior basal segmental bronchial tree	FJ2481
FMA68221	right posterior basal segmental bronchial tree	FJ2486
FMA68221	right posterior basal segmental bronchial tree	FJ2487
FMA68221	right posterior basal segmental bronchial tree	FJ2489
FMA68233	left posterior basal segmental bronchial tree	FJ2446
FMA68233	left posterior basal segmental bronchial tree	FJ2527
FMA68233	left posterior basal segmental bronchial tree	FJ2528
FMA68233	left posterior basal segmental bronchial tree	FJ2529
FMA68233	left posterior basal segmental bronchial tree	FJ2530
FMA68233	left posterior basal segmental bronchial tree	FJ2531
FMA68218	right medial basal segmental bronchial tree	FJ2456
FMA68218	right medial basal segmental bronchial tree	FJ2488
FMA68230	left medial basal segmental bronchial tree	FJ2442
FMA68230	left medial basal segmental bronchial tree	FJ2537
FMA68220	right lateral basal segmental bronchial tree	FJ2455
FMA68220	right lateral basal segmental bronchial tree	FJ2490
FMA68220	right lateral basal segmental bronchial tree	FJ2491
FMA68220	right lateral basal segmental bronchial tree	FJ2492
FMA68232	left lateral basal segmental bronchial tree	FJ2445
FMA68232	left lateral basal segmental bronchial tree	FJ2532
FMA68232	left lateral basal segmental bronchial tree	FJ2533
FMA68232	left lateral basal segmental bronchial tree	FJ2534
FMA14544	rectum	FJ2571
FMA14545	ascending colon	FJ2566
FMA14546	transverse colon	FJ2572
FMA14547	descending colon	FJ2567
FMA15739	hepatovenous segment ii	FJ2818
FMA15747	hepatovenous segment ix	FJ1858
FMA15743	hepatovenous segment v	FJ2821
FMA15746	hepatovenous segment viii	FJ2823
FMA15746	hepatovenous segment viii	FJ2824
FMA15744	hepatovenous segment vi	FJ2822
FMA15745	hepatovenous segment vii	FJ2409
FMA15741	hepatovenous segment iii	FJ2819
FMA15742	hepatovenous segment iv	FJ2820
FMA14539	cystic duct	FJ3080
FMA14668	common hepatic duct	FJ3079
FMA14669	right hepatic duct	FJ3123
FMA14670	left hepatic duct	FJ3096
FMA10419	pancreatic duct	FJ1896
FMA18256	right epididymis	FJ3141
FMA18257	left epididymis	FJ3136
FMA19235	right deferent duct	FJ3140
FMA19236	left deferent duct	FJ3135
FMA22655	right axillary artery	FJ2268
FMA22656	left axillary artery	FJ2216
FMA22691	right brachial artery	FJ2271
FMA22692	left brachial artery	FJ2219
FMA43916	right dorsalis pedis artery	FJ2055
FMA43917	left dorsalis pedis artery	FJ2073
FMA14177	bronchial branch of arch of aorta	FJ3418
FMA8612	pulmonary trunk	FJ2966
FMA74912	trunk of anterior interventricular branch of left coronary artery	FJ2631
FMA76574	trunk of gastroduodenal artery	FJ3432
FMA70456	trunk of right hepatic artery	FJ3117
FMA70457	trunk of left hepatic artery	FJ3095
FMA14812	celiac trunk	FJ3421
FMA14828	ascending branch of left colic artery	FJ3399
FMA14829	descending branch of left colic artery	FJ3428
FMA66358	trunk of superior mesenteric artery	FJ3644
FMA66363	trunk of right renal artery	FJ3576
FMA66364	trunk of left renal artery	FJ3476
FMA66563	trunk of right thoraco-acromial artery	FJ2304
FMA66564	trunk of left thoraco-acromial artery	FJ2252
FMA69517	distal perforating artery	FJ2058
FMA69517	distal perforating artery	FJ2064
FMA43937	right superficial medial plantar artery	FJ2179
FMA43938	left superficial medial plantar artery	FJ2089
FMA76128	trunk of inferior terminal branch of right middle cerebral artery	FJ1718
FMA76129	trunk of inferior terminal branch of left middle cerebral artery	FJ1718M
FMA3992	right thyrocervical trunk	FJ2307
FMA4084	left thyrocervical trunk	FJ2255
FMA4086	left costocervical trunk	FJ2224
FMA5039	right costocervical trunk	FJ2276
FMA3802	trunk of right coronary artery	FJ2723
FMA3855	trunk of left coronary artery	FJ2737
FMA8639	superior lingular artery	FJ2898
FMA8639	superior lingular artery	FJ2899
FMA8639	superior lingular artery	FJ2900
FMA8639	superior lingular artery	FJ2901
FMA8640	inferior lingular artery	FJ2896
FMA8640	inferior lingular artery	FJ2897
FMA8634	left apical segmental artery	FJ2915
FMA8634	left apical segmental artery	FJ2916
FMA8634	left apical segmental artery	FJ2917
FMA8634	left apical segmental artery	FJ2918
FMA8642	left superior segmental artery	FJ2888
FMA8642	left superior segmental artery	FJ2889
FMA8642	left superior segmental artery	FJ2890
FMA8642	left superior segmental artery	FJ2891
FMA8642	left superior segmental artery	FJ2893
FMA8642	left superior segmental artery	FJ2894
FMA8642	left superior segmental artery	FJ2895
FMA8644	left medial basal segmental artery	FJ2884
FMA8644	left medial basal segmental artery	FJ2885
FMA8645	left anterior basal segmental artery	FJ2883
FMA8645	left anterior basal segmental artery	FJ2886
FMA8645	left anterior basal segmental artery	FJ2887
FMA8646	left lateral basal segmental artery	FJ2882
FMA8646	left lateral basal segmental artery	FJ2921
FMA8646	left lateral basal segmental artery	FJ2922
FMA8646	left lateral basal segmental artery	FJ2923
FMA8647	left posterior basal segmental artery	FJ2881
FMA8647	left posterior basal segmental artery	FJ2892
FMA8647	left posterior basal segmental artery	FJ2903
FMA8647	left posterior basal segmental artery	FJ2914
FMA8647	left posterior basal segmental artery	FJ2919
FMA8647	left posterior basal segmental artery	FJ2920
FMA8620	right anterior segmental artery	FJ2041
FMA8620	right anterior segmental artery	FJ2044
FMA13279	left anterior segmental artery	FJ2902
FMA13279	left anterior segmental artery	FJ2904
FMA13279	left anterior segmental artery	FJ2905
FMA13279	left anterior segmental artery	FJ2906
FMA13279	left anterior segmental artery	FJ2907
FMA13279	left anterior segmental artery	FJ2908
FMA13279	left anterior segmental artery	FJ2909
FMA13279	left anterior segmental artery	FJ2910
FMA8635	left posterior segmental artery	FJ2911
FMA8635	left posterior segmental artery	FJ2912
